"x2,112C,x2/x2,2,1,x/x,2,x,2,112/x,1,x,21C,2/1,x3,2 2 14",c3,2016-11-06,107691,27
"12,2,211221S,x,2/x,12C,x,1,x/2S,1,21C,2,2/1,2S,2,1,x/1,x2,1,x 2 23",c5,2017-01-24,140367,45
"x,2,x2,221/1,x,1212221C,x,21/x,12,x,1211112C,1S/2,2,2221S,1,x/x,21,x,2,2 2 32",c3,2017-01-31,147967,63
"1,x4/1,1,x,21221,x/111112C,x2,1,2/121,x,2,12,2/x2,2121C,x,2 2 23",e2,2016-12-31,125898,45
"221,x,12C,2,x/1,x,12112,2,1S/1,1C,1,1,2/x3,212,x/x4,2 1 19",d3+,2016-11-12,110022,36
"1,1,1,1,2C/x2,1,2,2/x2,2,1C,12/x2,1,2,1/2,x,2,x2 1 10",e4-,2016-11-08,108504,18
"221,1,2,x,11212212/1,2,1S,22112C,x/2,12S,21C,x2/x2,21,x,1/x2,1,x2 1 28",Se2,2016-10-12,100023,54
"x,1,x2,2/x,1,x2,2/x,1,2,2,x/x3,1,1/x5 2 5",Cc4,2016-11-18,112640,9
"2,x,2,2,1/x,1,1,1,2/x,2,1C,2,x/x,1,2,2,x/1,1,1,2C,x 1 10",e1+,2016-11-26,115085,18
"x5/x5/x2,1C,2,2C/x2,1,1,1/2,x2,2,1 2 5",c5,2017-02-03,149114,9
"x5/x,2,1,x2/x2,2C,1,1/x2,2,1,x/1,x3,2 2 5",d5,2017-02-16,154790,9
"x,1,2,x2/x,112C,12,1,1/1,1C,1,2,x/x,1,1,2,2/2,x2,112,1 2 14",3b2>,2017-01-02,126299,27
"2,x4/x3,2C,1/x2,2,1,2/x3,1C,1/x4,1 2 5",b3,2016-12-26,124542,9
"1,x,1,112,1/1,1,x3/x,2,1C,2C,x/x,1,2,2,x/2,x,2,x2 1 10",c1>,2016-07-20,69262,18
"x2,2,1,1/x2,1,1,x/12,2121C,x,21S,12/x2,2C,112,1S/2,2,2,x,21 1 19",2b3<,2016-10-31,106185,36
"2,2,1,x,12/x,2,1,x,2/1C,x,1,212,2/1,21,12111112C,211112S,x/2,2,2,x2 1 28",c3>,2016-10-31,106165,54
"1,2,x,2,x/1,1C,2112C,1,x/1,x,2121112,x,1/x,2,22,x,2221S/2,2,2,112,1 1 28",4e4<13,2016-11-12,110206,54
"2,1C,x,2,2/x,21,1212C,212,x/1,1,1S,2,1/x,1,1212,x2/x2,12,x,1 1 19",b5,2017-02-09,152706,36
"x3,1,2/1,x,1,211112C,21/x,2,x,121S,12112/2,1C,1,x2/1,x2,12,2 2 23",3e3+,2016-12-10,120143,45
"1,x3,2/1,1,x,1,2/1,2,21C,2,2/2C,x,12S,x,1/x2,2121,x2 2 14",d4,2017-01-09,128049,27
"x,2,x2,2/1,2,x3/21121,21C,1,x2/2,2,21,2,x/2C,x2,1,1 2 14",d4<,2017-02-01,148218,27
"x,1S,11C,112,1/1,1,12,x,112/2,2212C,11,x,1/2,1,12S,2S,1/2,2,x,2,1 2 23",c5,2016-09-12,88271,45
"2,2,2,1,x/x,2,1,2,x/x,2,1,1,x/x2,2C,1C,x/1,1,12,x,1 1 10",b5>,2016-12-17,122062,18
"2,x3,1/x4,1/2,x,1,1C,1/x3,2C,2/x5 2 5",c4,2016-11-11,109387,9
"1,x3,2/1,21,x2,12/x,22112C,22,22,x/2,21,212221C,1,121S/x5 1 28",4c4-,2016-10-18,101614,54
"2,x4/x2,1,x2/x,2,1,x2/x,2,1C,x2/1,2,1,x2 2 5",c1,2017-02-15,154580,9
"221,x3,221C/221,2,21,x,11221/1,2,12112C,2,x/2,2S,1,2S,x/x,21,x,1,1 2 32",5c3>23,2017-02-06,151425,63
"1,2221S,2,x,2/x,2,11212C,x,1C/x2,212S,1,x/1,1,2,1,1/x,1,2,x2 1 19",4b1>,2016-12-03,117308,36
"1,x,2,x,2/1,2C,2,x2/2S,121C,1,1,1/2,1,2,x2/x5 1 10",b5,2017-01-04,126701,18
"x,1,2,2,x/1,2,1,1,2/x,112C,1,21C,12/x,2,1,2S,1/2,x2,1,1 2 14",e1,2016-11-09,108854,27
"2,1,1,2,1/2S,1,1,1C,1/2,1,2,2,x/x,2C,x,212,21/x3,2,21 2 14",2d4>,2016-11-15,111285,27
"2,1,2,12C,2/2,11C,221,x,2/x,2,1,x2/x,112,x2,1/1,x4 2 14",a1>,2016-10-27,104967,27
"x,1,21,x2/112S,x,12,1,1/12,1C,12C,x2/x,21,2,2,x/x4,2 2 14",Sd1,2016-11-10,109161,27
"2,21,1212S,x2/2,21C,1112C,2,1/1,1,111112S,21,x/x,2,2,1,x/2,x,2,1,x 1 28",e3,2016-10-24,103652,54
"x5/x2,1C,2C,2/x3,1,1/2,x3,1/2,x3,1 2 5",d2+,2016-11-20,113403,9
"x,1,2,x,2/x,12S,1,x,2/12112,x,22C,2,21/22112S,221,11,x2/121,2S,221C,1,21 1 37",Sd2,2016-10-11,99686,72
"2,x3,1/2,2,2,1,1/1,2,21C,12C,2/x,1,1,x2/x5 1 10",d1,2016-09-28,95290,18
"1,x3,2/2,1,x3/1,2C,x3/2,x,1,x2/1,x4 2 5",c3,2016-12-16,121783,9
"2,2,x3/x,2,x,1,x/1,1C,121,12S,x/x,2C,x3/1,2,1,x2 1 10",d4,2016-11-13,110657,18
"x5/x,1,2,1C,1/x2,1,2C,2/x5/1,x3,2 2 5",b3,2016-11-19,113004,9
"2,2,2,x,21/2121112C,x2,1,2/2,1S,x,1,2/1S,1112S,22,2,12S/1,2,2121111211C,2,2 1 37",5c5-1121,2016-12-09,119587,72
"x,1,x2,2/2S,1,1,2,x/1,1112S,2,21,1/1,x,2,2C,1C/1,x2,12,x 2 14",d1,2016-11-24,114350,27
"1,x3,2/1,1,1,1,x/2C,2,2,x2/x5/x5 2 5",c3-,2017-01-05,126956,9
"x2,12C,1,1/1,212,1C,2,x/2,x,1,1,x/2,x4/2,x4 1 10",a2>,2016-12-10,120017,18
"1,x,2,1,1/x2,12,1112C,1/x,1,2S,21221C,2S/x2,221S,1,x/x,22122212,x,1,1 1 28",Sb4,2016-11-14,110960,54
"1,1,1212S,x,1/x,2,2,21,1/x2,2C,2,1/x3,2,121/2,x2,1,x 2 14",4c1>22,2016-09-01,82796,27
"x5/x5/x2,2,2,x/x,1C,1,1,2/2,x2,1,1 2 5",a4,2017-01-10,128502,9
"x,2,x,121,2S/x,2,2,1,1/x,1S,1,21,2/x,2221C,x,221,1112C/x4,1 2 23",4e4<,2016-05-31,43060,45
"x4,2/x,2,2,x2/1,12,1,x2/x,11112112C,x,1,221C/x,2,x,1,2 1 19",a3>,2017-01-13,130446,36
"1,2,x,21,1/2,1,x,1,1/2,x,2,x,1/1,2,1122221C,2S,2C/x,12,x,2,x 1 19",c2,2017-02-01,148050,36
"2,2,1S,x,12/1S,2,21S,2,x/12,1,1C,12,21/2C,1,1,112,x/2,x3,1 1 19",d5,2016-10-28,105181,36
"1,2,1,x,2/x,1,1,2,x/2,1,1,12C,1/x,221C,2,21,x/x5 2 14",a3>,2016-12-13,120832,27
"x2,2,2,1/1,x,2,12C,12/x2,1,1,x/x3,1,1C/2,x2,1,x 1 10",b2,2017-02-03,149106,18
"1,2,x,1,x/x,1S,1,21,1/1,2112C,212221C,1,x/x,2,x,21221S,2/2,2,2,x2 2 23",e5,2016-11-14,110790,45
"x5/x3,1C,2/x3,2,1/x2,2C,1,1/2,x3,1 2 5",c3,2016-11-10,109154,9
"1,21,x2,2/1,1,1,x,1/x,12S,x,2,2/2C,2121C,x,2,x/x2,2,x2 2 14",e1+,2017-01-17,136318,27
"x4,2/x5/x2,1,2C,x/x,1,2,1,1/x3,2,1 2 5",c5,2016-09-20,91730,9
"x3,1C,x/x2,2,2,2/x3,1,1/x4,1/2,x3,1 2 5",Cc3,2016-11-05,107304,9
"1,x3,2/x,1,x2,2/x,1,x,1,2/x,1,1,x,21C/x,2C,2,12,2 1 10",c4+,2016-12-19,122559,18
"1,x,2,2,2/x,2112C,21C,2,x/x2,1,x2/x2,1,x2/x2,1,x2 1 10",b1,2016-06-13,52506,18
"2,2,2,1S,2/x,2,221112C,21C,x/x,1,1,x2/x,1,1,x2/1,x4 2 14",c5,2016-10-31,105955,27
"x4,1/x,1,x3/x,2,1,1,1/x5/2,x,2,2,x 2 5",Cc2,2016-12-30,125590,9
"x,1,x,1,x/x,2,2C,12221C,1/1,1,2S,2S,12S/2,2,12,1,1/2,1,1,1112S,1 2 23",a2,2016-10-04,97183,45
"2,1,x3/1,2,1,1,2/21,1,1,1,2/2,2,2,x2/2,x4 1 10",e1,2016-05-13,5754,18
"2,2,x,21,x/x,1,2221S,2,2/1S,1211112C,x,12,x/21,x,1212221C,x,1/221,x2,2,x 2 32",c3,2017-01-31,147967,63
"2,x3,1/x,2,1,1C,2/x,21,12C,1,x/1,x,12,2,1212/x2,1,1,x 2 14",2c3<,2016-11-07,108139,27
"1,1,112C,1,x/1,x,112,2,x/1,x,121112,2221C,x/x3,2,2/2,1S,x,2,2 2 23",c4,2016-11-12,110229,45
"1,x,2,2,1/12221S,x,2,12C,2/21,x2,21C,2S/1,12S,1,1,22121/2,21,112,1,x 1 28",d3>,2017-01-08,127955,54
"x,2,1,1,1/1,2S,2S,1,2S/1,21122212,x,2S,1/x,1,22221C,121,2S/x,1,x,12C,1 1 28",a1,2016-11-23,114276,54
"2,221C,2,2,x/x,1,112,2,x/x,2S,1,x2/12,1,1,1,x/11112C,11,x,1,x 1 19",3b1>,2016-11-23,114090,36
"1,x3,2/x5/1,1,1,1,x/2,2,2C,x2/x5 2 5",c4-,2016-06-09,50045,9
"2,x3,1/2,1,x3/1C,1,2C,x2/x,2,1,x2/x5 2 5",c2,2016-12-12,120560,9
"1,x3,2/1,x4/x,1,1C,x,21/21,2,2C,2,1/2,2,x,2,x 1 10",e5,2016-11-11,109314,18
"2,x4/x5/x2,1,x2/x3,2,2/1,1,1,1,2 2 5",b1,2016-07-05,62873,9
"1,x,2,1221C,x/x2,2,1,2/2,12C,2,11,x/1,1,2S,x,21/x5 2 14",b2,2016-11-03,106973,27
"1,1,1,x2/x,2,1,1,x/x5/x5/2,2,2,x2 2 5",b2-,2016-12-14,121213,9
"1,x3,2/1,x4/1,1,2,1,2/1,2,21C,1,x/2C,2,2,2,x 1 10",e5,2016-11-09,108671,18
"x4,1/x3,1,x/x2,1,x2/x2,1C,x2/1,2,2,2,2 2 5",Cb4,2016-11-14,110811,9
"x,221S,1112C,112,2/x,21,2,x,2/2,2,1,21C,1/x,1,2,1,x/x3,1,2 1 19",b4-,2016-12-01,116749,36
"x5/x2,1,x2/x,2S,1,1,1/x3,2C,2/2,x3,1 2 5",c4,2016-11-10,108973,9
"2,x4/x5/x,1,2,x2/x,1C,1,2C,x/1,1,2,x2 2 5",c2,2017-01-08,127946,9
"2,x3,1/2,1,x,1,1/x,2,x,2S,2S/21,1,12C,1,x/2,x4 1 10",b4-,2016-10-19,102224,18
"1,x3,2/x2,1,2C,2/x2,1,2,x/x2,21212S,1C,1/x5 1 10",d4<,2016-12-01,116889,18
"x,2,1221S,2S,x/1121S,21,2S,12212121C,12/2,2,x,1,1/x,2,2,1,112/x2,2C,1,1 1 28",3a2+12,2016-11-20,113451,54
"1,1,212121C,2S,x/1,x,212S,1,x/2S,2,112S,12C,1/2,112,x,1,x/2,112S,1,x2 1 28",Sc4,2016-06-01,43507,54
"2,x3,1/2,x2,1,1/22122,x3,12C/x,2,112,1121C,1/x5 1 19",Sb3,2016-12-11,120401,36
"2,2,221S,x,21/x,221,2,212,x/x,1S,2,112C,1/x,2,21,221C,x/x,2,1,x,1 2 23",e2,2016-11-02,106757,45
"x5/x5/2C,2,1C,x2/1,1,1,x2/1,x,2,x,2 2 5",b5,2016-11-07,108163,9
"1,1C,2C,1,x/x,1,12,x2/x,1,212,x2/x,2,1,2,x/2,x4 1 10",b3>,2016-12-05,118438,18
"x5/1,12,2,1,1/2C,1,1C,2,2/1,2,1,x,2/1,x3,2 1 10",b3-,2016-11-10,109253,18
"2,x,221C,1112C,1/x,121212,1,x,2/x4,2/x,1,2S,122121,x/1,1,2S,x,1 2 23",4b2+22,2016-12-14,121146,45
"2,x3,1/x3,1,1/x2,2,12,12/x,2,2C,21C,1/x4,1 1 10",2d4-,2016-12-10,119876,18
"x5/x,1,2C,1,x/x,1C,2,x2/x,1,x2,2/1,x3,2 2 5",b1,2016-09-23,93174,9
"12,x,1121222221C,1S,112/x2,2,1212C,2/x,12S,2,x2/21112S,1,1,2121S,1/x,1,x,12,x 1 37",2d4+,2016-05-11,4557,72
"1,x4/1,x4/2,1,2C,x2/2,1C,x3/1,x3,2 2 5",c3<,2017-02-07,151545,9
"x4,1/x4,1/x3,2,1/x2,1,2112C,2/2,2,21,x,22221C 2 14",3d4<,2016-12-10,120040,27
"x4,2/x3,1,x/x2,2C,x2/x2,2,1,1/x2,1,2,1 2 5",c2,2016-11-12,110260,9
"2,1,x,2121S,x/1,12C,21221C,x2/1,1,2S,2,2/12,1,x,2,x/1,x4 1 19",b5,2016-12-16,121780,36
"21,212S,x,1,1/12,121,x,21C,x/2,12,2,1S,12112C/1S,2,x,1,1/2,2,x2,1 2 23",2b1+,2016-11-05,107304,45
"x2,2,1,1/x3,12C,x/x3,1C,1/x5/x4,2 2 5",d5,2017-01-12,129541,9
"x,2,1,1,x/1,1C,112S,12S,x/2,12C,1,1,2/112,1,1,2,1/2,2,2,1,1 1 19",e4<,2016-10-31,105920,36
"221,21,x2,2/1,1,2,2,2/1,21112S,21C,2221S,x/x2,1,x,2/2C,x2,122121S,1 1 28",b4,2016-11-11,109525,54
"1,x,2112C,1,1/x2,1S,1C,x/x,1,2,x2/x,2,2,21,x/2,2,x,221S,2 2 14",e4,2016-10-27,104970,27
"x5/x,1,12,1,1/x,1,12C,21C,x/x2,2,x2/x,2,2,1,2 1 10",c1,2016-11-07,108011,18
"2,x3,1/2,x2,2S,1/2,x2,1,12S/21,2,1,21,1/21S,2,212C,21C,12 1 19",c4<,2016-06-17,55200,36
"1,x4/x,1,x3/12,12C,21C,x2/1,1,2,2,x/1,x2,2,2 1 10",b5,2016-11-16,111558,18
"1,x4/x,21,x2,2/12,21C,22,12,x/x,1,111112C,x2/2,x,1,x2 1 19",b5,2017-01-30,147447,36
"2,x,2,x2/x3,1,x/x2,2S,1,2/x,2,1221C,x2/1,1,1,2C,x 1 10",d4,2016-11-15,111388,18
"x2,2C,1,1/2,1,2,112,12/1,12221C,1S,x2/2,2,1,12S,x/2,1,x,1,1121 2 23",b1,2016-12-10,119958,45
"1,x,1,x2/1,112C,2,x2/2,1,1,x2/2,21C,2,x2/x4,2 1 10",d1,2016-11-06,107914,18
"x2,1,2,2/x2,12C,x2/x2,2121C,2,x/x,2,1,1,x/x4,1 1 10",d5,2016-12-08,119272,18
"1,x,2,x,2/112C,1,2,x2/1,1221C,2,x2/112,2S,1,x2/1,2,121,21,x 1 19",b1,2017-02-10,152908,36
"1,1212S,1,1,21/1,2S,112221C,x,1/1,1,22C,x,2/2,1221,x3/x4,2 2 23",Sb5,2016-10-11,99686,45
"2,x,1,x,2/1,12,x,22122221S,x/x,1,12S,21C,1/x,2,112,x,1/x2,2C,1,1 2 23",b1,2016-10-27,104842,45
"1,x3,2/2,2,2,x2/1,1,1,1C,x/x5/x5 2 5",a2+,2016-11-20,113419,9
"2,1,212221C,1,1/1S,12,x,12,x/2,1,x,1,1/2,2C,2,x,1/2,x2,1,2 1 19",e2,2016-10-31,106110,36
"x,12,1,2,2/2,2,1221C,1,x/x,12,1,x2/1,1,x,2S,x/x2,2C,1,1 2 14",c4,2016-10-28,105060,27
"2,x,1,2,2/1,x,2,2,x/1,21,1S,112C,1/1,2,2221C,1S,2/2,2,2,1,1 1 19",b2,2016-10-22,103082,36
"x5/2,2C,2,x2/x,1,1,1,x/1,x4/1,x3,2 2 5",d2,2016-06-18,55267,9
"x5/x5/1,2C,2,x,1212/2,1,1C,1,2/1,1,x2,2 1 10",Se2,2016-11-13,110500,18
"x3,2,2/x2,1212,1S,1/x,2,x,1,x/x2,2,1C,x/x2,2C,1,1 1 10",d2<,2016-12-11,120250,18
"1,x3,2/12C,x3,2/1,1C,1,x2/1,1,2,x,2/2,12,1,x2 1 10",b2,2016-10-29,105459,18
"x4,2/x2,12112C,2,x/x,1C,1,2,x/x,1,1S,21212,x/1,1,x3 2 14",4d4>,2017-01-28,144960,27
"11121C,1,x,12,1/x,12C,1,x,2/2S,x2,1,x/x3,2,x/x3,2,2 2 14",2b2-,2016-09-07,85929,27
"2,x3,1/2,x4/2,1C,1,x2/1,2,x3/x,1,x3 2 5",Ca5,2016-12-05,118172,9
"1,2,1,x,2/1,12C,1C,x2/2,1,1,1,x/x,2,2,2,1/x,2,x3 1 10",a1>,2016-09-26,94362,18
"1,1,1,2C,x/x2,1,2,x/x2,2,2,x/2,x,1,221C,x/x2,2,1,x 1 10",b3,2016-12-10,120044,18
"1,221,21,1,2/12,x2,21C,2/1,122,x2,1/2221S,22111112C,1,221S,x/1,12,x3 2 32",3b3-21,2017-01-29,146429,63
"2,1,12,x,1/1C,x,211112S,x,1/1,2,2C,x2/x2,2,x2/x2,2,x2 2 14",5c2>,2016-11-29,115878,27
"2,212,x2,1/21,221S,21112C,x,21C/x,121,2,x,1/x,11212,x,1,12S/2,x,1,2S,x 1 28",d3,2017-01-29,146439,54
"x2,2,1,1/x2,2C,1,2/x3,1,1/x5/x4,2 2 5",d4,2016-08-01,72526,9
"2,x3,111112/2,2,2,1,1/x,12C,x,1,x/21,1,2S,x,11/2,1S,x,12S,1111122221C 1 28",e2-,2016-12-07,119210,54
"1,x3,2/x,1,1121,21,21C/x3,2,x/x3,12C,x/x2,2,2,x 2 14",2d4-11,2016-12-16,122013,27
"1,x4/x,1,x,2,x/x,1,1C,2,x/2,1S,212C,2,2/x,1,1,x,2 1 10",c3>,2016-11-06,107714,18
"12,12,1,1S,x/1,22121,11,x2/221,1,x,2C,x/1,1,21C,2,12/12S,12,2,112,x 1 28",2c4+,2017-01-04,126710,54
"2,21C,x3/2,12C,1,x2/x,121,21,2,2/x,1,2,x2/1,1,12S,1,x 2 14",2b2+,2016-11-09,108810,27
"1,1,12S,x2/2C,12,1,1,x/x,2,21,x2/x5/2,x4 1 10",Cd1,2016-06-20,56315,18
"x4,2/x2,2,x2/2,1,2,1,x/x,1,12112C,x2/2,21,221C,1,1 2 14",5c4<,2016-10-27,104886,27
"x3,2,x/12S,1221S,1222,2,2C/x,21211121C,2S,1,1/x,1212221,x2,1/x,1,x2,1 2 32",Sa4,2017-01-01,126132,63
"x2,2,21,2/x,1,112C,2,1/x,2,1,1C,x/x,212,x,1,x/x,12,x,1,1 2 14",d2-,2016-11-13,110596,27
"1,1,1,x2/x,1,x,2212112,x/x,1C,2C,x2/12S,2,22112S,x2/1,1,x2,2 1 19",d1,2017-02-14,154275,36
"x4,2/x2,2,21C,21/21,1,2C,1,x/x2,1S,212,2/x2,1,2,1 2 14",c1,2016-06-29,60501,27
"2,x4/x,1,x,1C,x/x5/x,2,12C,2,x/1,x,1221,1,x 1 10",a4,2016-11-23,114198,18
"x2,2C,1,1/x2,2,1C,x/x3,1,x/x2,11212,x,1/x3,2,2 1 10",Sc3,2016-11-14,110799,18
"2,2,2,21,2/1,1,2,2S,2/x,221C,2212C,1S,1/1,12S,1S,1,1/221S,2,1,2,1 2 23",a3,2016-09-05,84734,45
"1,1,21,x,2/x,1,1,2121S,x/1,x2,2S,x/12C,2,2,2221,x/1,2,2,2221C,2 2 23",e2,2017-01-31,147866,45
"1,x3,2/x,21C,x3/12,2C,1,2,x/1,2,2,1,x/1,x,2,1,x 1 10",a2,2016-07-21,69675,18
"x,1,2,x,1/x,2,1C,1,x/x,1,2C,x2/x5/x4,2 2 5",d1,2016-11-09,108625,9
"x4,2/x,2,1,x2/x,2,1,x2/x,1,1,2C,x/1,x4 2 5",b5,2016-10-23,103539,9
"x4,1/x5/x2,1,1,x/x,1C,2,2,x/x,1,x,2,2 2 5",Cb3,2016-11-19,113085,9
"x3,1,x/x,21C,12,2,x/12C,1,1,2,2/1,x4/1,x3,2 1 10",b4,2016-12-11,120456,18
"x,2,x3/12,x,1112112,21S,x/x,21S,x,2222,212/111112C,x,21,x,2/1,x,1,221C,2 1 37",2b3>11,2016-08-24,80054,72
"2,x3,1/2,2,21,1,1C/x,121,1,1211212111112C,x/x,2,x2,12S/x5 2 23",b4-,2016-11-14,111054,45
"x2,2,1,1/x2,1,2C,x/x2,1C,2,x/x2,1,x2/x4,2 2 5",c5,2016-09-30,95912,9
"1,1,x3/1,x,112,12,x/x3,1,1/2,2C,x3/2,1,x2,2 1 10",Cc3,2017-01-28,142641,18
"x,2,2,x2/2,1,12C,1,1/1,2,1C,2,2/x2,1,1,x/2,x3,1 1 10",b4,2016-11-12,110240,18
"1,2,x,1,x/x,1,2,1C,x/x2,2C,1,x/x5/2,x4 2 5",c1,2016-11-15,111201,9
"2,1221S,1,1,1/1S,212,2S,x,1211C/1,2C,x,2S,2S/2,2,221S,1112S,2/x,2,1S,112,112 2 32",b3-,2016-11-06,107827,63
"212S,2,1,1,1/2,1S,x,1,1/21C,2,112112112C,2,1/x,1,2,21,x/2,x,2,x,2 2 23",d5,2016-12-05,118411,45
"2,x3,1/x3,1,1/x2,2,1C,2/x3,2,1/x5 2 5",Cc4,2017-01-25,140894,9
"x,2,1,x,2/x5/x5/x,1,1,12C,1/x5 2 5",c2,2016-12-16,121771,9
"1,x2,21,x/2,x,1,112C,x/2,1,122,21121C,1/x2,2S,x,1/2,x4 1 19",e5,2017-01-24,140500,36
"2,1,x3/2,2,x3/12,1,112C,1,x/x,1C,1,x2/1,1,x,12112,x 2 14",c2,2017-01-18,136732,27
"x2,2,1,1/x,221,x3/x,12,2,12C,2/2,21,1,121C,12/x,21,x2,1 1 19",3b2+,2017-01-28,144880,36
"x,121,21,x,2/21121S,1,2S,22122121,x/1,12S,221C,2S,2/x,2S,1,1,1/2C,1,1,12,1 2 32",d3-,2016-12-03,117323,63
"2,x,1,x,1/2,1,1,x2/x,1C,2C,x2/x5/2,x4 2 5",a3,2016-12-21,123303,9
"x,212,x,2,x/2,21C,2C,2,21/x,21,x3/x,1,1,121,212/x5 1 19",2d4>,2016-11-27,115377,36
"1,2,2,1,x/x2,2,x2/x,2121,1C,x2/2,2C,1,1,x/2,x4 1 10",d3,2017-01-31,147865,18
"2,x4/x,212C,1,1C,x/1,2,21,1,x/x2,2,x2/1,x,2,x,2 1 10",d5,2017-02-04,149387,18
"2,2,x3/1,2,1,1,1/21S,211112C,2,2S,12/2,21C,x,1,1/2,x3,1 1 19",c4,2016-10-28,105081,36
"x5/x5/x3,2,x/x2,1C,1,12C/2,x2,1,1 2 5",e3,2016-11-26,115033,9
"1,2,x,1,x/x,212,x,1,1/21C,2112C,2,2,1/x3,2112S,2/2,x,21,x,1 1 19",a2,2016-11-15,111375,36
"x2,2C,1,1/x2,2,1,x/x,2,2,12,1/1,221C,1,21,2/2,1,1,x,2 2 14",e4<,2017-01-01,126123,27
"1,1,12,x2/x2,12,1,1/x,2,12C,1C,x/x,2,1,x2/x4,2 1 10",b5,2016-11-27,115537,18
"2,2,x3/x,2,x3/1,2C,21C,x2/x,12,1,12,x/x,1,x,1,1 1 10",c5,2016-11-09,108701,18
"x,21,x,2,1/1,21,1,111112C,12S/x2,11C,12,1/x2,2,2S,1/2,2,2,2,21 2 23",3d2<12,2016-12-29,125502,45
"x2,2,121112,2/2112,2,x3/2,x,2C,1C,1/21,x2,1,x/2,x2,1,1 1 19",2a4-11,2017-01-10,128504,36
"x,1,x3/2,121,x,2,x/2,1,1C,2,2C/x,2,1221,x,1/2,x2,1,1 2 14",b4>,2017-02-04,149345,27
"x,2,21,1,2/1,x,12,12S,1/2,2,12,1,2/1,x,12C,121C,x/x,12,1,1,1 1 19",b2,2017-02-10,152851,36
"1,x4/2,x2,1C,x/1,1,1,2C,1/12,x,2,2,2/21,x3,2 1 10",a3+,2016-12-14,121165,18
"2C,1,1,12,1/x2,21C,1,x/1,12,x3/x2,2,x2/x2,2,x,2 1 10",b2,2016-11-03,106952,18
"2C,1C,2,2,2/x,1,x3/1,x4/1,x4/1,x4 2 5",Sa2,2016-11-11,109386,9
"x2,1,21,2/x,112C,x,12S,x/x,2,212S,x,1221C/x,1,1,2,x/1,1,1,12,x 1 19",3e3<21,2017-02-09,152508,36
"1112C,x3,2/12,1,x3/x,1S,2,2,2/x,1C,x3/1,x4 1 10",b1,2016-12-26,124542,18
"1,2S,x,1,1/2,12C,112S,x2/1,112,2221C,x2/x,12,1,1,x/2,x,2,1,x 1 19",4c3<,2017-02-04,149351,36
"1,x4/x,1,1,x2/x5/x,2,2,1,x/2,2,x,1,x 2 5",Cd3,2017-01-23,139575,9
"1,1,2,x,2/2,1C,1,x2/12,212C,1,x2/x2,2,x2/x,1,x3 1 10",d2,2016-11-05,107441,18
"2,2,2S,2,1/x,1,121212C,2,1/1,1C,2,1,1/1,x4/1,x4 2 14",4c2+,2016-09-20,91549,27
"1,1,2S,2,x/x,1,1C,2,x/2,12,12C,x2/x,1,1,x2/2,1,x3 1 10",c5,2016-10-07,98418,18
"1,1,1,2C,x/x2,1,2,x/x2,1,x2/x5/2,2,x3 2 5",b3,2016-12-10,120144,9
"2,x,1111121,x,2/1,2S,x,2,2/1,1,12C,x2/1,x,2S,221C,1/1,x2,2,x 1 19",5c1<14,2016-12-05,118184,36
"21,1,2,1,x/2,x,12,112C,1/221C,2,2,1,x/2,1S,2,2,1/2,2,1,1,1 1 19",d3<,2016-07-01,61156,36
"x3,12,221/2,2,12C,2,1S/2,1,1221C,x2/x,12,1,1,x/1,12,1,x,1 1 19",b3+,2016-11-16,111772,36
"2,2,2,21,1/1,1,1S,11,x/x2,2,1112C,x/x2,2,221C,1/x2,2,x,2 1 19",c2-,2016-09-02,83185,36
"2,x,2,x2/1C,1,x3/x3,12,x/2,21,1,211112C,2/2,x,1,x,1 2 14",b3,2017-01-08,127942,27
"1,x3,2/x,1,1,2,2/x,2S,121,x,2C/2S,1,1,21,221C/2,1,x3 2 14",b3>,2016-11-18,112623,27
"1,2,2,x,2/2,1,x3/1,1,x3/x,1,x3/x5 2 5",Cc2,2017-02-09,152410,9
"2,x3,1/21,12S,x,1,1/x,2,1,1,1/2221C,212C,212,2,1/x,21,2,112S,2 2 23",a3,2016-11-13,110514,45
"x3,1,1/x3,1,x/x2,1,1,x/x,2,12,12C,2/x,2,x,21C,2 1 10",c3+,2016-12-05,118150,18
"1,1,2S,1,x/x,12C,12221C,1,1/x,1,x3/2,x4/x,1,2,x,2 2 14",c1<,2016-11-21,113652,27
"2,2,x,1,x/x,2,21,2C,1S/x,2,21,221C,x/1,x2,112S,x/x3,1,1 2 14",d2<,2016-10-05,97559,27
"1,x,1,1,x/x,1,2C,2,2/1,2,2,x2/12221C,2S,x,1,1/x2,212212,x2 1 19",Sc4,2016-12-07,119206,36
"x5/x5/x2,1,2,2C/x2,1C,1,1/2,x2,2,1 2 5",c5,2016-12-15,121465,9
"x5/x,2C,2,1,2/x,1,1C,2,2/x,1,1,1,212/1,x3,2 1 10",e1,2016-10-26,104437,18
"x,2,1,2,1/2,1,12C,12,2/x4,1/x2,1,1,1C/x4,2 1 10",e3-,2017-01-06,127156,18
"2,1C,2,2,x/x,2C,x3/x,2,1,1,1/x2,1,x2/x,1212,x,1,x 1 10",c5,2017-01-17,136253,18
"2,x4/x5/x,1,1,x2/x,2,1,2C,x/1,x,1,2,x 2 5",a3,2017-01-05,127080,9
"2C,x4/1,2,x2,2/1,1,x3/1,x4/1,x3,2 2 5",b1,2016-12-10,119932,9
